CellID,DNA1,BG1,BG2,BG3,DNA2,CD25,CD2,CD10,DNA3,CD163,CD3D,CD5,DNA4,CD30,ACTIN,CD45,DNA5,CD206,CD68,PD1,DNA6,KI67,CD11C,CD7,DNA7,CD8A,FOXP3,CD20,DNA8,CD4,HLADR,PSTAT3,DNA9,PS6,PERK,CD21,DNA10,CD43,NOS2,PDL1,DNA11,CD11B,CD57,MHCI,DNA12,CD15,ASMA,CD56,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation,CD25_expression,CD163_expression,CD3D_expression,CD45_expression,CD206_expression,CD68_expression,PD1_expression,KI67_expression,CD11C_expression,CD8A_expression,FOXP3_expression,CD20_expression,CD4_expression,HLADR_expression,CD21_expression,CD43_expression,NOS2_expression,PDL1_expression,CD11B_expression,CD57_expression,MHCI_expression,CD15_expression,ASMA_expression,CD56_expression,detailed_cell_type,broad_cell_type
2884,36154.74308,877.4624506,570.2055336,1116.355731,18528.36364,549.6205534,771.6798419,1459.422925,7806.731225,415.6442688,1718.134387,1721.01581,12648.75099,1038.750988,7145.537549,2985.940711,4851.051383,1078.086957,277.1976285,2561.948617,8946.110672,392.972332,938.4189723,1346.454545,10888.97628,413.1541502,212.2885375,1938.268775,8382.490119,2596.640316,357.0632411,2801.213439,6589.375494,533.312253,216.4782609,889.2766798,3896.628458,1023.114625,345.3833992,1293.592885,1908.84585,746.6916996,137.7628458,2190.27668,2211.16996,980.7391304,528.055336,3053.758893,1133.067194,630.6640316,253,26.70782425,12.46559116,0.88439495,0.893992933,0.608173077,-1.245825831,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,Regulatory T Cell,T Cells
2885,41295.47222,881.4722222,568.3055556,1107.895833,40891.90278,738.6805556,565.6805556,1687.715278,22017.22917,577.6805556,503.2777778,1772.916667,28016.45139,1303.638889,6897.284722,4528.0,10464.68056,1396.263889,354.1041667,2354.493056,21876.96528,457.9444444,211.875,444.0277778,25717.0625,430.3611111,133.9097222,4869.625,19461.47917,1533.305556,578.0625,2815.256944,17245.40972,623.2291667,311.7083333,2433.298611,11663.71528,860.375,453.8125,1311.9375,8631.673611,690.6805556,176.3888889,5014.770833,7318.527778,1389.451389,218.8125,3344.159722,226.2291667,631.9236111,144,14.83783029,12.93636714,0.48977241,0.87804878,0.6,1.56549261,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Unknown,Other Cells
2886,29553.75758,950.9242424,661.0454545,1115.151515,25008.72727,773.0454545,611.969697,1602.333333,15438.65152,572.1818182,651.4090909,1785.484848,19986.5,1417.575758,7227.454545,3612.681818,6592.560606,1326.439394,340.8636364,2390.378788,13747.33333,481.8333333,270.2121212,587.2727273,16459.27273,477.3333333,126.6515152,3215.909091,12933.43939,1903.090909,692.1515152,2814.636364,11320.13636,704.7272727,292.6212121,1633.606061,8675.954545,1024.409091,438.3030303,1331.5,6774.924242,734.4545455,168.7121212,2197.560606,6089.030303,1384.651515,305.5454545,3308.166667,586.0757576,629.2424242,66,10.78829467,8.394006582,0.628182387,0.956521739,0.5,-0.999013065,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,Activated APC,Other Cells
2887,29696.77828,1075.180995,623.6651584,1094.244344,27249.64253,669.2760181,480.9954751,1518.289593,15276.75113,554.0859729,522.0904977,1758.606335,19065.03167,1220.022624,7555.728507,3878.841629,7039.782805,1326.819005,331.1085973,2336.348416,14449.01357,405.4343891,306.1085973,421.3755656,17631.33032,392.6063348,122.3665158,5166.457014,13494.70588,1517.0181,647.9502262,2812.090498,11503.84615,632.0045249,276.3031674,1676.262443,8022.20362,816.2262443,416.1764706,1293.063348,6258.524887,715.4117647,166.1085973,4120.39819,5571.79638,1245.723982,178.7058824,3359.678733,271.2171946,634.4343891,221,22.22167779,13.2998006,0.801118555,0.873517787,0.612188366,-0.764749608,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,B Cell,B Cells
2888,28126.1773,1022.06383,659.9148936,1131.255319,25305.61702,824.4397163,614.1985816,1629.184397,14874.7234,628.5673759,776.6312057,1810.106383,19320.07801,1438.531915,5480.347518,3476.70922,6582.163121,1428.056738,389.1276596,2428.921986,13877.92199,487.3333333,195.9148936,695.2907801,16388.60284,465.6028369,150.2695035,4747.609929,12132.04965,1895.602837,738.6099291,2815.602837,11037.19149,648.8794326,311.6808511,1852.758865,8561.219858,1283.957447,457.2978723,1336.326241,6421.780142,681.7588652,178.1347518,4009.319149,5639.22695,1454.29078,286.141844,3321.255319,521.1985816,630.7588652,141,16.71596412,11.63912173,0.717762713,0.88125,0.592436975,1.003784357,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,Macrophage,Other Cells
2889,30587.5969,1027.232558,736.0775194,1150.930233,27345.96124,777.8449612,652.0852713,1646.232558,16351.68217,604.0852713,601.6744186,1795.689922,21138.41085,1419.062016,4181.51938,3273.27907,7142.906977,1414.527132,360.9612403,2389.550388,15065.29457,534.6744186,172.1782946,485.7364341,18114.4031,461.0077519,153.6511628,3961.209302,13852.00775,1632.015504,863.1085271,2828.271318,12265.25581,867.496124,311.9767442,1793.914729,9267.100775,906.1705426,466.8294574,1345.217054,7198.317829,656.0465116,180.4573643,2442.372093,6484.775194,1429.403101,281.1627907,3380.813953,556.4031008,630.5581395,129,15.44046802,10.8588565,0.710920386,0.934782609,0.708791209,-0.90449872,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,NK Cell,Other Cells
2890,24383.41085,903.8527132,544.6434109,1078.883721,22285.81395,704.372093,723.1937984,1496.899225,12428.03101,524.3333333,1355.651163,1797.379845,17213.03876,1250.666667,2096.317829,3400.612403,6341.27907,1304.023256,321.7906977,2498.844961,12922.86047,2322.395349,461.2868217,1307.015504,15479.32558,1271.410853,193.8837209,1205.023256,11568.27132,1573.379845,631.9302326,2808.813953,10161.72868,961.7674419,257.255814,1583.178295,8170.821705,1694.643411,398.255814,1306.418605,6474.457364,969.9534884,156.0465116,5265.744186,5713.348837,1319.968992,334.3100775,3234.046512,642.379845,634.3023256,129,19.04528896,9.21840058,0.875054036,0.889655172,0.597222222,-0.580346778,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,Cytotoxic T Cell,T Cells
2891,36667.02326,873.7906977,531.3100775,1103.930233,33185.13178,715.4341085,498.6124031,1591.418605,18772.10078,640.5968992,612.5658915,1766.984496,25563.79845,1277.992248,4800.023256,3202.325581,8931.728682,1308.410853,341.627907,2366.751938,19648.39535,429.1162791,813.8527132,557.4883721,23827.42636,518.0077519,127.1317829,3245.193798,17223.72093,1565.217054,698.9767442,2804.224806,15620.07752,635.9922481,285.4651163,1897.829457,12103.31008,993.9302326,410.7596899,1326.658915,9025.976744,849.2635659,165.5581395,4041.96124,7782.48062,1356.48062,256.627907,3262.093023,746.0077519,632.627907,129,16.65585079,10.91449089,0.755373315,0.895833333,0.542016807,-0.556896578,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Macrophage,Other Cells
2892,42439.26316,899.6165414,639.3458647,1118.18797,37450.94737,726.8345865,698.4285714,1733.609023,21401.34586,533.2481203,599.5488722,1749.180451,29390.88722,1345.819549,5794.120301,5373.172932,10588.94737,1358.917293,353.1052632,2449.819549,20422.28571,466.8195489,897.2857143,629.3609023,24782.96241,445.4661654,134.9774436,4532.345865,19233.54135,1606.518797,816.1654135,2804.473684,16238.54135,733.556391,282.2857143,2086.842105,12326.87218,1060.142857,427.0676692,1313.729323,7986.887218,833.2481203,169.3533835,5090.075188,7384.616541,1319.879699,313.7744361,3354.330827,945.9323308,630.8646617,133,15.37181615,11.56490182,0.658769843,0.898648649,0.639423077,-1.228948762,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Dendritic Cell,Other Cells
2893,35589.10811,874.2342342,642.5675676,1111.954955,33932.85586,729.4594595,717.5495495,1731.801802,17226.27027,514.8738739,1016.666667,1776.342342,24392.94595,1257.90991,7560.531532,4296.765766,9024.126126,1310.756757,338.3693694,2396.27027,17291.8018,484.6846847,1025.837838,726.5855856,22008.01802,462.027027,163.5225225,5975.144144,16471.0991,2093.414414,519.6936937,2784.0,13361.27027,874.7837838,282.8018018,2325.927928,9806.234234,1002.765766,414.1351351,1303.792793,5763.666667,854.2882883,163.3153153,4790.594595,5667.126126,1296.918919,821.5135135,3286.486486,1026.459459,630.5855856,111,12.23026202,11.80501068,0.261403626,0.932773109,0.770833333,1.526524631,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,Regulatory T Cell,T Cells
2894,19074.66667,851.8425926,479.2592593,1057.444444,18020.59259,721.1203704,596.8425926,1439.787037,10133.07407,528.75,471.8796296,1717.675926,13063.83333,1290.25,2205.685185,2999.296296,4911.666667,1321.842593,350.7222222,2386.962963,10317.25,451.3333333,2113.037037,483.3796296,10812.26852,437.962963,126.9444444,2259.925926,8236.62037,1585.314815,731.5925926,2802.842593,7352.166667,704.6111111,274.6111111,1849.101852,5623.481481,820.962963,428.2314815,1385.175926,4517.842593,1163.101852,169.2222222,3391.935185,4020.805556,1378.388889,734.25,3123.574074,419.3333333,631.2314815,108,15.58248957,9.303273736,0.802216045,0.9,0.6,-1.169422141,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,Dendritic Cell,Other Cells
2895,22953.84375,930.6197917,648.4427083,1109.026042,21829.84896,721.9114583,687.9427083,1584.458333,12089.96875,557.4791667,590.75,1771.84375,16071.41667,1351.177083,3742.760417,2832.0,5492.838542,1424.640625,338.2395833,2376.666667,12904.58854,464.671875,1220.234375,567.0,14117.32813,438.015625,136.6875,2474.541667,10576.90625,1612.979167,951.546875,2824.770833,9459.755208,764.1354167,297.3177083,1931.890625,7365.520833,965.78125,449.828125,1336.5,5774.401042,888.8645833,175.9947917,2848.578125,4999.390625,1468.354167,2386.635417,3318.192708,451.3489583,635.9114583,192,20.37545997,12.27871518,0.798026223,0.932038835,0.685714286,0.275282776,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,Dendritic Cell,Other Cells
2896,46478.01667,988.2083333,591.1083333,1136.741667,41481.425,730.0166667,666.7166667,1887.941667,24025.08333,558.4,614.625,1931.733333,32715.34167,1351.125,5943.575,4426.041667,11640.66667,1364.058333,346.6583333,2350.608333,25077.24167,459.1083333,123.8083333,717.0916667,30456.83333,450.175,134.4916667,4428.433333,22026.3,1628.225,768.3333333,2798.558333,20086.73333,634.675,300.0916667,2076.433333,15735.025,1073.716667,430.05,1294.8,11282.63333,652.7083333,171.95,2918.05,9928.7,1432.416667,146.2416667,3274.316667,760.2333333,633.3166667,120,14.94757003,11.67167203,0.624730101,0.863309353,0.5,-1.208262421,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Activated APC,Other Cells
2897,40915.42424,994.2424242,803.020202,1170.525253,34800.86869,763.1111111,805.8484848,1706.555556,21265.40404,572.8484848,729.5757576,1758.717172,28201.10101,1427.939394,1841.393939,1886.494949,9776.747475,1412.151515,353.3030303,2414.444444,20682.07071,497.6666667,160.1414141,584.1717172,25321.87879,699.040404,136.5959596,1648.262626,18658.90909,1543.181818,518.5555556,2808.272727,16726.59596,819.0707071,301.979798,1985.737374,13259.09091,1063.474747,459.8080808,1324.131313,9451.747475,662.5555556,176.0808081,2221.555556,8035.131313,1489.030303,459.010101,3352.212121,799.4343434,631.4141414,99,16.20048963,8.644706669,0.845732097,0.853448276,0.507692308,0.982585684,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Granulocyte,Other Cells
2898,30457.11024,888.6850394,531.5826772,1061.874016,27969.55118,711.1102362,682.1811024,1535.795276,15602.51969,530.6535433,1751.165354,1879.80315,22222.14173,1218.307087,4202.440945,2926.377953,7866.212598,1246.188976,314.8425197,2499.212598,15340.97638,1804.125984,379.9212598,1475.007874,19333.71654,531.8582677,307.5275591,1606.488189,14582.08661,2490.322835,699.8346457,2818.519685,12520.3622,943.7322835,253.4724409,1369.188976,9766.913386,1485.259843,402.1259843,1311.346457,6612.141732,682.4251969,155.5354331,3915.031496,6078.165354,1218.031496,335.519685,3330.80315,900.1653543,632.992126,127,14.50085103,11.8226496,0.579028512,0.907142857,0.564444444,-0.904955948,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,Regulatory T Cell,T Cells
2899,61224.83333,1019.757576,591.030303,1203.181818,61339.54545,840.9242424,722.3030303,1924.106061,30691.86364,632.6515152,551.8636364,1733.378788,41760.54545,1524.409091,5803.484848,5984.636364,15798.30303,1586.954545,408.4242424,2351.969697,31905.5,530.6666667,163.969697,458.3787879,38743.60606,557.5151515,158.8030303,4760.757576,28359.16667,1690.878788,566.9393939,2831.575758,24562.10606,710.5151515,377.5151515,5578.181818,14592.10606,992.7121212,497.8636364,1324.318182,10264.07576,690.6666667,194.1515152,2715.772727,8848.0,1517.106061,158.3484848,3405.848485,146.9545455,630.469697,66,10.9964519,7.885544407,0.696971346,0.916666667,0.75,-1.481210748,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,Follicular Dendritic Cell,B Cells
2900,22123.6135,785.5644172,563.809816,1061.435583,21336.70552,629.1595092,575.1349693,1523.595092,11468.51534,497.809816,1038.91411,1819.404908,15114.83436,1168.533742,6940.803681,4984.944785,5409.159509,1270.447853,312.6380368,2451.693252,11647.73006,581.993865,1089.564417,751.0122699,13896.23313,711.8834356,123.2944785,6363.447853,10721.99387,1742.570552,709.7300613,2807.791411,9250.478528,608.6319018,265.9509202,2065.668712,6529.779141,1311.196319,416.9386503,1312.871166,5114.355828,847.0245399,168.6196319,5877.674847,4473.466258,1276.797546,1032.552147,3272.907975,293.5030675,633.3619632,163,15.81371237,13.80946192,0.487256854,0.895604396,0.646825397,-1.41332419,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,Cytotoxic T Cell,T Cells
2901,33957.53211,941.8715596,628.1834862,1108.33945,27454.97248,685.3853211,716.733945,1610.715596,16191.33028,538.8990826,1359.229358,1792.321101,19906.9633,1239.678899,4855.917431,2591.541284,7214.12844,1338.458716,325.7889908,2600.954128,15392.26606,405.0458716,290.440367,770.2110092,16940.88073,1006.752294,123.3761468,3859.330275,13356.74312,1637.954128,604.5321101,2853.513761,11698.21101,753.853211,284.7981651,1385.486239,8747.844037,1246.752294,434.4678899,1393.926606,6639.018349,674.9908257,170.6238532,4823.944954,6104.651376,1324.504587,191.1009174,3219.972477,372.0733945,632.6697248,109,12.6804063,11.19713358,0.469323309,0.973214286,0.644970414,-0.688012834,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,Cytotoxic T Cell,T Cells
2902,36008.4902,912.0686275,535.5588235,1123.166667,33899.37255,753.754902,1064.245098,1619.117647,19522.5098,579.4313725,838.0882353,1818.696078,25754.57843,1382.303922,3884.617647,2897.686275,9072.588235,1467.911765,359.872549,2680.656863,18906.59804,1794.911765,1756.568627,693.2647059,22563.18627,502.9019608,147.1764706,1786.627451,17004.35294,1934.431373,981.1470588,2851.0,15023.23529,653.1568627,317.8921569,1643.843137,11558.95098,1305.666667,474.0882353,1322.441176,8814.980392,1042.313725,184.9509804,3196.794118,7997.588235,1476.823529,185.9607843,3326.431373,473.5294118,634.1960784,102,14.04143994,10.10208457,0.694546406,0.86440678,0.618181818,0.036996991,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,Helper T Cell,T Cells
2903,33075.25243,1011.941748,585.7087379,1109.543689,28742.51456,764.6116505,586.3592233,1601.864078,16932.18447,565.631068,767.9126214,1746.320388,22676.2233,1370.019417,4406.543689,3849.514563,7505.708738,1325.786408,318.5728155,2424.067961,15906.59223,453.7864078,196.9417476,618.9223301,19162.56311,979.3009709,135.4271845,3414.262136,14865.32039,1568.757282,766.815534,2805.757282,13093.1165,731.5145631,291.8349515,1815.61165,9866.941748,1012.359223,422.592233,1323.514563,7668.970874,638.4271845,163.2621359,2912.708738,6815.776699,1345.184466,1037.116505,3331.708738,594.4271845,633.8446602,103,12.23747779,11.56267904,0.327480262,0.872881356,0.565934066,-0.254215079,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,Activated APC,Other Cells
2904,35659.36449,832.271028,512.2616822,1088.953271,29960.48598,692.1121495,623.411215,1539.859813,18261.66355,780.3457944,1193.420561,1781.607477,24871.7757,1268.411215,3735.981308,3914.878505,9121.925234,1288.831776,357.728972,2557.738318,19016.3271,405.5327103,1127.383178,1516.878505,23957.28037,521.4953271,344.1775701,1733.476636,17314.85981,2025.850467,650.2149533,2785.35514,15879.53271,629.1588785,285.0373832,1689.878505,12570.07477,1119.859813,411.9439252,1389.46729,8816.719626,924.1401869,160.7850467,3736.504673,8226.224299,1363.859813,246.3271028,3240.672897,735.6074766,631.7570093,107,12.06002912,11.99711796,0.102008779,0.938596491,0.633136095,-1.227801634,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,Regulatory T Cell,T Cells
2905,32587.632,791.744,507.456,1071.656,27884.264,667.488,901.152,1583.632,16420.536,484.728,2180.832,1742.272,23023.68,1270.904,5422.448,3392.536,8438.488,1265.688,321.92,2462.096,16105.04,768.216,741.992,772.216,19517.92,469.52,451.784,3719.248,15954.8,2401.272,553.112,2810.328,13464.536,1206.528,271.736,1585.168,10042.272,1159.496,407.424,1311.848,6150.248,767.752,169.0,6316.584,5937.352,1244.352,491.776,3230.888,978.608,633.008,125,14.40363759,11.55973945,0.596575513,0.925925926,0.686813187,-1.129961744,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,Regulatory T Cell,T Cells
2906,36537.13253,938.373494,613.2891566,1104.313253,30738.14458,648.0843373,589.1927711,1595.759036,16649.59036,460.6385542,895.626506,1753.795181,22893.38554,1159.349398,7106.289157,3586.084337,8647.819277,1222.361446,315.0481928,2407.228916,16501.66265,414.5301205,218.4819277,1022.819277,20732.46988,401.5903614,128.5301205,6081.385542,16040.86747,1782.301205,483.0120482,2823.289157,12971.0,658.4457831,265.746988,1739.783133,9344.481928,852.1686747,387.2409639,1292.156627,5125.493976,619.9036145,152.9277108,4434.614458,5310.915663,1147.542169,448.9518072,3187.012048,1051.987952,631.5662651,83,11.52218136,9.30011067,0.590348542,0.976470588,0.685950413,0.828369441,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,T Cell,T Cells
2907,35125.7,840.1842105,555.1894737,1087.463158,31263.12632,703.5421053,927.0157895,1690.368421,16129.34211,489.8578947,1656.094737,1741.231579,22122.31579,1241.026316,6783.931579,3793.326316,8493.578947,1238.326316,322.4631579,2478.278947,15903.68421,663.4105263,1072.978947,2252.8,19809.24737,443.2526316,601.1578947,4766.457895,15406.21579,2099.836842,494.1789474,2807.905263,12414.74211,654.2263158,263.3631579,1596.3,8463.794737,1001.4,401.2684211,1291.531579,4366.810526,843.6578947,157.8473684,5158.405263,4709.1,1167.573684,505.2368421,3281.752632,1069.268421,632.9368421,190,20.71510387,12.29396337,0.804850035,0.892018779,0.730769231,1.48118489,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,Regulatory T Cell,T Cells
2908,32315.22024,843.797619,576.8333333,1095.339286,25695.30952,626.7261905,701.1785714,1593.702381,12284.01786,451.7380952,1004.404762,1752.940476,17708.44048,1122.446429,9068.577381,3586.654762,6730.613095,1184.160714,290.4107143,2470.517857,12880.43452,391.1130952,603.9047619,1249.267857,15823.89286,411.4880952,127.7738095,5191.994048,12338.45833,2035.083333,404.2380952,2795.059524,9702.392857,627.8869048,250.0952381,1505.029762,6501.595238,890.8988095,374.3452381,1277.517857,3330.684524,712.1964286,153.6190476,3632.970238,3675.440476,1090.636905,580.4404762,3175.458333,1084.488095,636.0416667,168,20.35704898,10.70551869,0.850554102,0.918032787,0.6,-0.491285418,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Helper T Cell,T Cells
2909,31999.40171,869.4444444,558.0512821,1074.854701,27225.65812,613.5811966,962.5213675,1591.145299,12773.47009,440.2991453,1436.880342,1722.401709,19061.87179,1118.410256,8185.786325,2381.290598,7162.700855,1157.111111,303.9401709,2431.350427,13796.51282,513.6410256,1481.08547,1500.068376,16663.58974,425.0940171,118.5726496,3559.367521,13285.25641,2146.529915,419.4529915,2814.726496,10476.30769,540.2478632,241.9316239,980.3504274,6840.982906,818.2649573,377.2222222,1300.059829,3362.128205,933.7094017,147.1965812,2805.777778,3747.564103,1059.91453,240.4102564,3130.692308,1097.299145,632.8888889,117,15.07977174,10.26970659,0.732259854,0.906976744,0.642857143,-0.900226658,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,Helper T Cell,T Cells
2910,47821.28169,899.4507042,541.4929577,1145.753521,46183.38732,759.1408451,765.6690141,1743.267606,25287.6831,591.8591549,547.9647887,1784.711268,33265.54225,1359.035211,6286.246479,4797.352113,12085.11972,1460.239437,374.0352113,2416.112676,24583.69718,474.6197183,145.8873239,439.2042254,30053.21831,447.4225352,136.7464789,3573.838028,22767.33099,1581.866197,593.4366197,2821.478873,20322.05634,642.084507,332.1690141,3033.394366,13455.73239,897.7887324,480.6126761,1311.15493,9522.253521,651.3450704,176.6197183,3900.34507,8433.549296,1437.669014,189.9577465,3339.647887,211.3098592,638.6760563,142,22.85473087,8.828306722,0.922381913,0.788888889,0.52014652,-0.287285922,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,Follicular Dendritic Cell,B Cells
2911,32087.39506,929.1358025,538.7654321,1073.432099,29618.49383,721.7530864,560.308642,1565.148148,17027.8642,567.5061728,539.6419753,1776.555556,21451.39506,1286.518519,4737.82716,3484.037037,7828.246914,1364.432099,337.3580247,2347.308642,16366.74074,436.1728395,159.7530864,447.0,19505.65432,430.9382716,128.382716,2921.246914,14824.69136,1491.333333,517.1111111,2802.765432,13075.20988,683.8765432,299.7901235,2715.567901,8889.0,904.2469136,434.7407407,1323.851852,6590.024691,644.9753086,170.0617284,3589.432099,5944.765432,1310.790123,424.1604938,3289.580247,245.4074074,632.4567901,81,11.92247727,9.407566254,0.614314377,0.9,0.613636364,-1.397700303,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Unknown,Other Cells
2912,25006.55725,881.6717557,849.8473282,1148.778626,22132.98473,679.8015267,692.3206107,1649.083969,12636.92366,492.3282443,760.7099237,1844.78626,16674.96183,1213.793893,2741.21374,2405.083969,5925.725191,1288.10687,319.1984733,2460.832061,12544.08397,462.9923664,182.6870229,779.9236641,14884.87023,928.4580153,117.389313,1693.198473,11443.28244,1602.007634,932.9541985,2806.78626,10106.45038,635.7557252,268.1145038,1505.580153,7846.755725,1420.351145,391.5496183,1300.015267,6204.007634,630.7480916,157.2977099,4847.801527,5466.687023,1288.282443,513.5648855,3264.290076,621.8015267,634.3053435,131,15.27830003,11.04852243,0.690689661,0.942446043,0.668367347,-0.698896771,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,Activated APC,Other Cells
